Date,Envelope,Account,Name,Notes,"Check #",Amount,Status,Details
12/04/2019,Taxi,"My Account",Taxify,,,-15.90,,
11/04/2019,Cumparaturi,"My Account",FistiQ,,,-55.00,,
11/04/2019,Donatii,"My Account",USR,,,-100.00,,
11/04/2019,Donatii,"My Account",Demos,,,-100.00,,
11/04/2019,Donatii,"My Account",PLUS,,,-100.00,,
10/04/2019,Donatii,"My Account","Evolutie In Institutie",,,-49.69,,
10/04/2019,Taxi,"My Account",Taxify,,,-5.50,,
10/04/2019,Cumparaturi,"My Account",SDL,,,-3.00,,
09/04/2019,Cumparaturi,"My Account",Lidl,,,-24.46,,
09/04/2019,Cumparaturi,"My Account","Mega Image",,,-45.99,,
09/04/2019,Donatii,"My Account","Funky Citizens",,,-49.86,,
08/04/2019,Donatii,"My Account","Sa Fie Lumina",,,-49.66,,
08/04/2019,Donatii,"My Account",Recorder,,,-49.66,,
08/04/2019,Utilitati,"My Account",Rds,,,-28.00,,
08/04/2019,Taxi,"My Account",Taxify,,,-5.10,,
08/04/2019,Cumparaturi,"My Account",Panemar,Paine,,-8.00,,
07/04/2019,Cumparaturi,"My Account","Carrefour Vivo",,,-135.19,,
07/04/2019,Cumparaturi,"My Account",Decatlon,,,-119.90,,
06/04/2019,Cumparaturi,"My Account",Lidl,,,-56.51,,
06/04/2019,Chirie,"My Account",Chirie,,,"-1,000.00",,
06/04/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-44.00,,
06/04/2019,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
06/04/2019,"Abonament telefon + sala + autobus","My Account",SDL,,,160.00,,
04/04/2019,Cumparaturi,"My Account",Profi,,,-73.94,,
03/04/2019,Utilitati,"My Account",EON,,,-216.58,,
03/04/2019,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-43.36,,
03/04/2019,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
03/04/2019,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
02/04/2019,Utilitati,"My Account",Electrica,,,-33.46,,
02/04/2019,"Abonament telefon + sala + autobus","My Account",Orange,,,-52.87,,
02/04/2019,Taxi,"My Account",Taxify,,,-9.30,,
01/04/2019,Cumparaturi,"My Account",SDL,,,-8.50,,
01/04/2019,Cumparaturi,"My Account",SDL,,,-3.00,,
01/04/2019,Cumparaturi,"My Account",Napofarm,,,-37.83,,
01/04/2019,Donatii,"My Account",De-clic,,,-50.00,,
01/04/2019,Cumparaturi,"My Account",Delissima,,,-5.00,,
01/04/2019,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-40.68,,
31/03/2019,Taxi,"My Account","Taxi Fulger",,,-9.00,,
31/03/2019,Taxi,"My Account",CFR,,,-44.20,,
30/03/2019,Cumparaturi,"My Account",TFC,,,-24.50,,
29/03/2019,Donatii,"My Account",Wikipedia,,,-13.28,,
29/03/2019,Cumparaturi,"My Account","Beer's Point",,,-27.00,,
28/03/2019,Cumparaturi,"My Account",Opera,,,-31.08,,
28/03/2019,Taxi,"My Account",Taxify,,,-7.10,,
27/03/2019,"Cheltuieli neprevazute + mici placeri","My Account",ProfitPoint,,,-800.00,,
27/03/2019,Cumparaturi,"My Account",SDL,,,-2.50,,
27/03/2019,Donatii,"My Account","Evolutie In Institutie",,,-124.51,,
27/03/2019,"Masa in oras","My Account",Agape,,,-25.00,,
25/03/2019,Cumparaturi,"My Account",SDL,,,-3.00,,
25/03/2019,Taxi,"My Account",Taxify,,,-7.10,,
24/03/2019,"Masa in oras","My Account","Old Shepherd",,,-60.00,,
24/03/2019,Cumparaturi,"My Account",Lidl,,,-26.80,,
24/03/2019,Cumparaturi,"My Account",Liteni,,,-5.50,,
23/03/2019,Cumparaturi,"My Account","Beer's Point",,,-26.00,,
23/03/2019,Cumparaturi,"My Account",Auchan,,,-146.55,,
23/03/2019,"Masa in oras","My Account",Wasabi,,,-69.00,,
23/03/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-19.00,,
23/03/2019,Taxi,"My Account","Napoca Taxi",,,-9.00,,
23/03/2019,Taxi,"My Account",Taxify,,,-6.00,,
22/03/2019,Cumparaturi,"My Account",Kaufland,,,-126.61,,
21/03/2019,"Abonament telefon + sala + autobus","My Account",Ratuc,,,-30.00,,
21/03/2019,"Abonament telefon + sala + autobus","My Account",Ratuc,,,-95.00,,
21/03/2019,Cumparaturi,"My Account",SDL,,,-3.00,,
21/03/2019,Taxi,"My Account",Taxify,,,-9.30,,
20/03/2019,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
20/03/2019,Taxi,"My Account",Taxify,,,-9.90,,
19/03/2019,Cumparaturi,"My Account",SDL,,,-5.00,,
18/03/2019,Cumparaturi,"My Account","Alexandru Cucul","Buscat sii pass + benzină",,-92.50,,
18/03/2019,Taxi,"My Account",Taxify,,,-10.30,,
17/03/2019,Cumparaturi,"My Account",Narcisa,,,-3.50,,
17/03/2019,Cumparaturi,"My Account","Beer's Point",,,-27.00,,
16/03/2019,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-114.79,,
16/03/2019,Cumparaturi,"My Account","Beer's Point",,,-28.00,,
16/03/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-17.00,,
16/03/2019,Donatii,"My Account",De-clic,,,-50.00,,
15/03/2019,Cumparaturi,"My Account","Regina Maria","Vaccin Hepatită A și B",,-230.00,,
15/03/2019,Cumparaturi,"My Account","Nobil Sushi",,,-59.00,,
15/03/2019,Taxi,"My Account",Taxify,,,-9.10,,
15/03/2019,Cumparaturi,"My Account","Beer's Point",,,-28.00,,
15/03/2019,Donatii,"My Account",PLUS,,,-100.00,,
14/03/2019,Cumparaturi,"My Account",SDL,,,-9.00,,
14/03/2019,"Masa in oras","My Account",Murra,,,-80.00,,
13/03/2019,Donatii,"My Account",De-clic,,,-50.00,,
13/03/2019,"Masa in oras","My Account",Shto,,,-20.00,,
12/03/2019,Cumparaturi,"My Account",SDL,,,-6.00,,
12/03/2019,Donatii,"My Account",USR,,,-100.00,,
12/03/2019,Donatii,"My Account",Demos,,,-100.00,,
11/03/2019,Cumparaturi,"My Account",EMAG,,,-34.00,,
10/03/2019,Taxi,"My Account","Fulger Taxi",,,-10.00,,
10/03/2019,Taxi,"My Account",CFR,,,-44.20,,
09/03/2019,Cumparaturi,"My Account",TFC,,,-25.00,,
09/03/2019,Taxi,"My Account",Taxify,,,-12.00,,
08/03/2019,Utilitati,"My Account",Rds,,,-28.00,,
07/03/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-8.50,,
07/03/2019,Cumparaturi,"My Account",SDL,,,-5.00,,
07/03/2019,Cumparaturi,"My Account",SDL,,,-2.50,,
07/03/2019,Donatii,,"Envelope Transfer",,,-900.00,,
07/03/2019,Cumparaturi,,"Envelope Transfer",,,900.00,,
07/03/2019,"Impozit pe venit",,"Envelope Transfer",,,"-4,250.00",,
07/03/2019,Cumparaturi,,"Envelope Transfer",,,"4,250.00",,
07/03/2019,Cumparaturi,"My Account",Remus,,,-1.00,,
07/03/2019,Donatii,"My Account","Sa Fie Lumina",,,-198.42,,
07/03/2019,Taxi,"My Account",Taxify,,,-14.50,,
07/03/2019,Chirie,"My Account",Chirie,,,-950.40,,
06/03/2019,"Abonament telefon + sala + autobus","My Account",SDL,,,160.00,,
06/03/2019,Utilitati,"My Account",Electrica,,,-76.80,,
06/03/2019,Cumparaturi,"My Account",Remus,,,1.00,,
06/03/2019,Cumparaturi,"My Account",SDL,,,-2.50,,
06/03/2019,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
06/03/2019,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
06/03/2019,Taxi,"My Account",Taxify,,,-15.00,,
05/03/2019,Cumparaturi,"My Account",Oncos,,,-29.29,,
05/03/2019,Cumparaturi,"My Account","Mega Image",,,-64.46,,
05/03/2019,Cumparaturi,"My Account",Carturesti,,,-225.00,,
05/03/2019,Donatii,"My Account",Recorder,,,-248.72,,
05/03/2019,Cumparaturi,"My Account","Fashion Days",,,-180.00,,
05/03/2019,Taxi,"My Account","Taxi Nova",,,-16.00,,
04/03/2019,Cumparaturi,"My Account",SDL,,,-2.50,,
04/03/2019,Cumparaturi,"My Account",Moldovan,,,-37.93,,
04/03/2019,Donatii,"My Account","Evolutie In Institutie",,,-124.25,,
03/03/2019,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
02/03/2019,"Masa in oras","My Account","Hard Club","1717 red",,-15.00,,
02/03/2019,"Masa in oras","My Account","Hard Club",,,-12.00,,
02/03/2019,"Masa in oras","My Account","Hard Club","Bilet ab✓cd",,-25.00,,
02/03/2019,"Masa in oras","My Account","Hard Club","Bere scumpă",,-15.00,,
02/03/2019,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-64.72,,
02/03/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-26.20,,
02/03/2019,Taxi,"My Account","Taxi Nova",,,-9.00,,
02/03/2019,Cumparaturi,"My Account",Panemar,,,-4.00,,
02/03/2019,Cumparaturi,"My Account","Beer's Point",,,-38.00,,
01/03/2019,Cumparaturi,"My Account","Arka Crossfit",,,-50.00,,
01/03/2019,Cumparaturi,"My Account",Moldovan,,,-36.87,,
28/02/2019,Cumparaturi,"My Account",SDL,,,-8.00,,
28/02/2019,Cumparaturi,"My Account",Panemar,Sandviș,,-10.00,,
28/02/2019,"Cheltuieli neprevazute + mici placeri","My Account","Electric Castle",,,-599.00,,
28/02/2019,Cumparaturi,"My Account","Dante Labs","Genome sequencing",,"-1,234.30",,
28/02/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-7.50,,
28/02/2019,Cumparaturi,"My Account",Oncos,"Ficat pui",,-6.40,,
25/02/2019,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-76.74,,
25/02/2019,Cumparaturi,"My Account",Panemar,,,-10.00,,
24/02/2019,"Masa in oras","My Account","Old Shepherd",,,-80.00,,
23/02/2019,Taxi,"My Account",Taxify,,,-15.90,,
22/02/2019,Taxi,"My Account",Taxify,,,-16.00,,
21/02/2019,Cumparaturi,"My Account",SDL,,,-9.00,,
21/02/2019,Taxi,"My Account",Taxify,,,-15.90,,
20/02/2019,Cumparaturi,"My Account",SDL,,,-5.50,,
20/02/2019,Cumparaturi,"My Account","Regina Maria",,,-114.40,,
20/02/2019,Taxi,"My Account",Taxify,,,-9.20,,
19/02/2019,"Masa in oras","My Account",SDL,,,-11.00,,
19/02/2019,Taxi,"My Account",Taxify,,,-10.50,,
18/02/2019,Cumparaturi,"My Account","Beer's Point","Morning Glory",,-28.00,,
18/02/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",Cartofi,,-6.00,,
18/02/2019,Cumparaturi,"My Account",FistiQ,,,-55.00,,
18/02/2019,Taxi,"My Account",Taxify,,,-9.50,,
17/02/2019,Cumparaturi,"My Account",Lidl,,,-26.35,,
17/02/2019,Utilitati,"My Account",EON,,,-12.15,,
16/02/2019,Cumparaturi,"My Account","Carrefour Market Zorilor","Fasole verde",,-9.00,,
16/02/2019,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-94.22,,
16/02/2019,Cumparaturi,"My Account","Piata Mihai Viteazul","Pătrunjel și roșii",,-12.00,,
16/02/2019,Donatii,"My Account",De-clic,,,-50.00,,
15/02/2019,Cumparaturi,"My Account","Beer's Point",,,-19.00,,
15/02/2019,Cumparaturi,"My Account","Regina Maria",,,-230.00,,
15/02/2019,Donatii,"My Account",Demos,,,-250.00,,
15/02/2019,Taxi,"My Account","Taxi Diesel",,,-9.00,,
14/02/2019,Taxi,"My Account",Taxify,,,-16.40,,
13/02/2019,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
13/02/2019,Taxi,"My Account",Taxify,,,-13.50,,
11/02/2019,"Abonament telefon + sala + autobus","My Account",Orange,,,-52.82,,
11/02/2019,Taxi,"My Account",Taxify,,,-9.90,,
10/02/2019,Taxi,"My Account",CFR,,,-26.10,,
09/02/2019,Taxi,"My Account",Taxify,,,-13.20,,
09/02/2019,Cumparaturi,"My Account",TFC,,,-37.00,,
08/02/2019,Cumparaturi,"My Account",Revolut,"Expediere card",,-28.00,,
08/02/2019,"Cheltuieli neprevazute + mici placeri","My Account","Alexandru Mușat",Benzină,,-75.00,,
08/02/2019,Donatii,"My Account","Sa Fie Lumina",,,-198.59,,
08/02/2019,Taxi,"My Account","Taxi Diesel",,,-10.00,,
07/02/2019,Utilitati,"My Account",Rds,,,-37.43,,
07/02/2019,Taxi,"My Account",Taxify,,,-15.90,,
06/02/2019,"Abonament telefon + sala + autobus","My Account",SDL,,,160.00,,
06/02/2019,Chirie,"My Account",Chirie,,,"-1,000.00",,
06/02/2019,"Asigurare viata","My Account",Nn,,,"-1,117.33",,
06/02/2019,Taxi,"My Account",Taxify,,,-10.20,,
06/02/2019,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
06/02/2019,Donatii,"My Account",USR,,,-250.00,,
06/02/2019,"Masa in oras","My Account",Leul,,,-18.50,,
05/02/2019,Donatii,"My Account","Asociatia Something New",,,-300.00,,
05/02/2019,Donatii,"My Account",Recorder,,,-248.49,,
03/02/2019,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
02/02/2019,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-6.00,,
02/02/2019,Cumparaturi,"My Account",Oncos,,,-12.95,,
01/02/2019,Donatii,"My Account",De-clic,,,-200.00,,
01/02/2019,Taxi,"My Account",Taxify,,,-9.10,,
01/02/2019,"Masa in oras","My Account","Nobil Sushi",,,-60.00,,
31/01/2019,Utilitati,"My Account",EON,,,-149.40,,
30/01/2019,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
30/01/2019,Taxi,"My Account",Taxify,,,-10.10,,
30/01/2019,"Masa in oras","My Account",Moldovan,,,-25.30,,
30/01/2019,Cumparaturi,"My Account",Lidl,,,-8.49,,
29/01/2019,Cumparaturi,"My Account",Napofarm,"Parasinus, aciclovir",,-19.83,,
28/01/2019,Cumparaturi,"My Account",Lidl,,,-63.59,,
28/01/2019,Cumparaturi,"My Account",Narcisa,,,-3.50,,
27/01/2019,Donatii,"My Account","Evolutie In Institutie",,,-125.59,,
26/01/2019,Cumparaturi,"My Account","Piata Mihai Viteazul","Gutui, patrunjel, ardei iute",,-18.00,,
26/01/2019,"Cheltuieli neprevazute + mici placeri","My Account",Taxify,,,-30.40,,
26/01/2019,"Masa in oras","My Account","Pizza Hut",,,-43.50,,
25/01/2019,Taxi,"My Account",Taxify,,,-16.00,,
23/01/2019,Donatii,"My Account",Demos,,,-250.00,,
23/01/2019,Cumparaturi,"My Account",Carturesti,,,-187.99,,
23/01/2019,"Abonament telefon + sala + autobus","My Account","Arka Crossfit","Abonament 3 luni",,-730.00,,
23/01/2019,Taxi,"My Account",Taxify,,,-16.70,,
22/01/2019,Taxi,"My Account",Taxify,,,-11.90,,
21/01/2019,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-66.10,,
21/01/2019,Taxi,"My Account",Taxify,,,-9.50,,
21/01/2019,Utilitati,"My Account",Rds,,,-37.43,,
21/01/2019,"Cheltuieli neprevazute + mici placeri","My Account","Olariu Aergiu Sebastian",,,-100.00,,
20/01/2019,"Abonament telefon + sala + autobus","My Account",Ratuc,,,-95.00,,
20/01/2019,"Masa in oras","My Account","Nobil Sushi",,,-59.00,,
20/01/2019,Cumparaturi,"My Account",Lidl,,,-88.12,,
16/01/2019,Donatii,"My Account",De-clic,"Donație recurentă campanie Certej",,-100.00,,
11/01/2019,Taxi,"My Account","Napoca Taxi",,,-15.00,,
11/01/2019,Cumparaturi,"My Account",Panemar,Pâine,,-5.00,,
11/01/2019,Cumparaturi,"My Account",Tibi,Clăpari,,-250.00,,
11/01/2019,Cumparaturi,"My Account",MOL,,,-10.00,,
10/01/2019,Cumparaturi,"My Account",AltiSport,"Termos, ciorapi",,-195.00,,
10/01/2019,"Cheltuieli neprevazute + mici placeri","My Account",Generali,"Asigurare concediu Franța",,-183.00,,
10/01/2019,Taxi,"My Account",Taxify,,,-16.60,,
09/01/2019,"Abonament telefon + sala + autobus","My Account",Orange,,,-59.18,,
09/01/2019,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
08/01/2019,Cumparaturi,"My Account","Centrul Cultural Polonez","Cărți conjugări",,-150.00,,
08/01/2019,"Abonament telefon + sala + autobus","My Account",SDL,"Decontare autobuz + sală",,160.00,,
07/01/2019,Cumparaturi,"My Account",Napofarm,Picături,,-37.83,,
07/01/2019,Chirie,"My Account",Chirie,,,"-1,000.00",,
07/01/2019,"Asigurare viata","My Account",Nn,,,-180.00,,
07/01/2019,Cumparaturi,"My Account",Oftalens,,,-160.00,,
07/01/2019,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
06/01/2019,Donatii,"My Account","Sa Fie Lumina",,,-195.63,,
06/01/2019,Donatii,"My Account",USR,,,-250.00,,
05/01/2019,Donatii,"My Account",Recorder,,,-244.54,,
05/01/2019,Donatii,"My Account","Asociatia Something New",,,-300.00,,
05/01/2019,Utilitati,"My Account",EON,,,-206.86,,
05/01/2019,"Masa in oras","My Account",Shto,,,-10.00,,
05/01/2019,Cumparaturi,"My Account","Zara Vivo","Mănuși, fular",,-139.80,,
05/01/2019,Cumparaturi,"My Account","Carrefour Vivo",,,-91.23,,
04/01/2019,Taxi,"My Account",Taxify,,,-9.30,,
03/01/2019,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
03/01/2019,"Masa in oras","My Account","Casa Vikingilor",,,-56.50,,
01/01/2019,Donatii,"My Account",De-clic,,,-200.00,,
31/12/2018,Taxi,"My Account",CFR,,,-44.20,,
31/12/2018,Taxi,"My Account",Taxify,,,-13.60,,
30/12/2018,Utilitati,"My Account",Electrica,,,-50.00,,
29/12/2018,Taxi,"My Account",Taxify,,,-8.00,,
29/12/2018,Taxi,"My Account",Taxify,,,-16.50,,
29/12/2018,"Masa in oras","My Account","Bistro Viena",,,-34.00,,
28/12/2018,Taxi,"My Account",Taxify,,,-13.60,,
27/12/2018,Donatii,"My Account","Evolutie In Institutie",,,-121.72,,
25/12/2018,Taxi,"My Account","Taxi Daniel",,,-17.00,,
21/12/2018,Taxi,"My Account",Taxify,,,-12.60,,
20/12/2018,Taxi,"My Account",Taxify,,,-11.20,,
20/12/2018,Taxi,"My Account",Taxify,,,-11.10,,
19/12/2018,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
19/12/2018,Taxi,"My Account",Taxify,,,-11.60,,
18/12/2018,Utilitati,"My Account",EON,,,-28.60,,
18/12/2018,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-73.40,,
18/12/2018,"Masa in oras","My Account","Klausen Burger",,,-70.00,,
18/12/2018,Cumparaturi,"My Account","Cadou Sorina",,,-30.00,,
17/12/2018,Cumparaturi,"My Account",BitDefender,,,-224.99,,
16/12/2018,Donatii,"My Account","Partidul Plus",,,-250.00,,
15/12/2018,Taxi,"My Account",Taxify,,,-16.80,,
14/12/2018,Taxi,"My Account",Taxify,,,-15.20,,
14/12/2018,Cumparaturi,"My Account","Starea Nației",,,-7.31,,
14/12/2018,Taxi,"My Account",Taxify,,,-14.90,,
13/12/2018,Taxi,"My Account",Taxify,,,-15.20,,
13/12/2018,"Masa in oras","My Account","Pasta La Vista",,,-41.00,,
12/12/2018,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
12/12/2018,Taxi,"My Account",Taxify,,,-14.20,,
12/12/2018,"Masa in oras","My Account","Nobil Sushi",,,-59.00,,
11/12/2018,Taxi,"My Account",Taxify,,,-7.20,,
10/12/2018,"Abonament telefon + sala + autobus","My Account",Orange,,,-59.07,,
10/12/2018,Utilitati,"My Account",Rds,,,-37.43,,
09/12/2018,"Masa in oras","My Account","Pizza Hut",,,-40.00,,
07/12/2018,Taxi,"My Account",Taxify,,,-13.70,,
06/12/2018,Donatii,"My Account","Sa Fie Lumina",,,-194.75,,
06/12/2018,"Asigurare viata","My Account",Nn,,,-180.00,,
06/12/2018,Chirie,"My Account",Chirie,,,"-1,000.00",,
06/12/2018,"Abonament telefon + sala + autobus","My Account",SDL,"Decont sport si transport",,160.00,,
06/12/2018,,"My Account","Monthly Envelope Fill",,,"8,000.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,500.00||Impozit pe venit|500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-462.00"
05/12/2018,"Masa in oras","My Account","Casa Vikingilor",,,-56.50,,
05/12/2018,Donatii,"My Account",Recorder,,,-244.39,,
05/12/2018,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
05/12/2018,Taxi,"My Account",Taxify,,,-13.80,,
05/12/2018,Donatii,"My Account","Asociatia Something New",,,-300.00,,
03/12/2018,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
01/12/2018,Donatii,"My Account",De-clic,,,-200.00,,
28/11/2018,"Impozit pe venit","My Account","Țigău Ion Din Colceag",,,-500.00,,
28/11/2018,Donatii,"My Account","Evolutie In Institutie",,,-121.96,,
28/11/2018,Taxi,"My Account",Taxify,,,-13.80,,
27/11/2018,Utilitati,"My Account",Rds,,,-37.43,,
27/11/2018,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-79.12,,
27/11/2018,Taxi,"My Account",Taxify,,,-12.80,,
26/11/2018,"Impozit pe venit","My Account","Ciugulitu Marin","Ceasul bun",,-500.00,,
26/11/2018,Taxi,"My Account",Taxify,,,-7.60,,
26/11/2018,"Masa in oras","My Account",Panemar,,,-8.00,,
26/11/2018,Cumparaturi,"My Account",Lidl,,,-12.48,,
26/11/2018,"Masa in oras","My Account","Rhe'dey Cafe",,,-45.00,,
25/11/2018,"Masa in oras","My Account",Wasabi,,,-69.00,,
25/11/2018,Taxi,"My Account",Taxify,,,-8.20,,
25/11/2018,Taxi,"My Account",Taxify,,,-10.50,,
24/11/2018,"Masa in oras","My Account","Targul De Craciun",Prajituri,,-40.00,,
24/11/2018,"Masa in oras","My Account","Targul De Craciun","Vin fiert",,-9.00,,
24/11/2018,"Cheltuieli neprevazute + mici placeri","My Account","Moara De Vant",,,-12.00,,
24/11/2018,"Masa in oras","My Account","Magic Coco",,,-45.00,,
24/11/2018,Cumparaturi,"My Account","Piata Mihai Viteazul",,,-12.50,,
22/11/2018,"Masa in oras","My Account",Panemar,,,-15.00,,
22/11/2018,Cumparaturi,"My Account","Arka Crossfit","Cadou Karim",,-52.00,,
22/11/2018,Taxi,"My Account",Taxify,,,-10.70,,
21/11/2018,"Masa in oras","My Account",Pablito,,,-56.00,,
21/11/2018,"Masa in oras","My Account",Soviet,Calorifiertura,,-20.00,,
21/11/2018,Taxi,"My Account",Taxify,,,-9.00,,
21/11/2018,"Abonament telefon + sala + autobus","My Account","Marius Pentilie",,,-120.00,,
19/11/2018,Cumparaturi,"My Account","Carrefour Market Zorilor",,,-37.87,,
18/11/2018,"Masa in oras","My Account","Pizza Hut",,,-60.50,,
16/11/2018,"Cheltuieli neprevazute + mici placeri","My Account","Cracovia 1 Decembrie",,,-446.82,,
16/11/2018,Taxi,"My Account",Taxify,,,-15.10,,
15/11/2018,"Masa in oras","My Account",Yukako,,,12.00,,
